Job_ID,Role,Company,Location,Experience_Level,Employment_Type,Salary_USD,Skills,Remote_Status,Posted_Date,Job_Description
908,NLP Engineer,Zoho,"Sydney, AU",Senior,Contract,171361,"Docker, Azure, Scikit-learn, GCP, Tableau",Remote,6/7/2025,"Join our team as a NLP Engineer, where you'll use your skills in Azure, Scikit-learn, Tableau to solve real-world problems. Experience in Azure, Scikit-learn, Tableau is a plus."
909,Computer Vision Engineer,Netflix,"Mumbai, IN",Entry,Contract,6019,"PowerBI, TensorFlow, SQL, Deep Learning, Tableau",Onsite,5/10/2025,"The Computer Vision Engineer will drive innovation and support our data-driven strategies. Required skills include: Deep Learning, TensorFlow, SQL."
910,ML Ops Engineer,Netflix,Remote,Expert,Part-time,248548,"Docker, NLP, Scikit-learn, Hadoop, Tableau",Onsite,7/26/2025,"Join our team as a ML Ops Engineer, where you'll use your skills in Hadoop, Scikit-learn, Tableau to solve real-world problems. Experience in Hadoop, Scikit-learn, Tableau is a plus."
911,Data Scientist,OpenAI,"Singapore, SG",Senior,Contract,146081,"SQL, Pandas, Deep Learning, Azure",Hybrid,7/10/2025,"As a Data Scientist, you will be responsible for building scalable solutions using SQL, Azure, Pandas. We value creativity and a willingness to learn."
912,Computer Vision Engineer,NVIDIA,"Toronto, CA",Expert,Part-time,218523,"Tableau, AWS, Docker",Onsite,7/23/2025,"As a Computer Vision Engineer, you will be responsible for building scalable solutions using Docker, AWS, Tableau. We value creativity and a willingness to learn."
913,Data Analyst,NVIDIA,"Texas, US",Senior,Full-time,134350,"Docker, GCP, PyTorch, Python",Onsite,6/21/2025,"We are looking for a Data Analyst with strong experience in Docker, PyTorch, GCP. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
914,Data Analyst,Google,"Singapore, SG",Expert,Internship,205197,"Scikit-learn, Spark, Deep Learning, Hadoop, Azure, NLP",Onsite,6/12/2025,"Join our team as a Data Analyst, where you'll use your skills in Spark, Scikit-learn, NLP to solve real-world problems. Experience in Spark, Scikit-learn, NLP is a plus."
915,NLP Engineer,IBM,"Toronto, CA",Senior,Part-time,125048,"AWS, Hadoop, PyTorch, TensorFlow, Kubernetes",Onsite,5/21/2025,"Join our team as a NLP Engineer, where you'll use your skills in PyTorch, Hadoop, TensorFlow to solve real-world problems. Experience in PyTorch, Hadoop, TensorFlow is a plus."
916,Computer Vision Engineer,Meta,Remote,Mid,Contract,123494,"Azure, Excel, R, Docker, Spark, AWS",Hybrid,5/14/2025,"The Computer Vision Engineer will drive innovation and support our data-driven strategies. Required skills include: Docker, AWS, R."
917,BI Analyst,Amazon,"Texas, US",Entry,Internship,61308,"PyTorch, SQL, NLP, Excel, Azure, PowerBI",Hybrid,6/26/2025,"The BI Analyst will drive innovation and support our data-driven strategies. Required skills include: SQL, NLP, PyTorch."
918,ML Engineer,LinkedIn,"Mumbai, IN",Expert,Part-time,22060,"Tableau, AWS, Spark, Computer Vision, PyTorch",Onsite,5/20/2025,"The ML Engineer will drive innovation and support our data-driven strategies. Required skills include: Tableau, PyTorch, Computer Vision."
919,Computer Vision Engineer,Google,"Singapore, SG",Entry,Contract,43921,"Scikit-learn, GCP, AWS, Pandas, Spark, Python",Hybrid,5/6/2025,"Join our team as a Computer Vision Engineer, where you'll use your skills in AWS, Scikit-learn, Spark to solve real-world problems. Experience in AWS, Scikit-learn, Spark is a plus."
920,ML Ops Engineer,Meta,"Toronto, CA",Entry,Full-time,58808,"Deep Learning, Kubernetes, PyTorch, Tableau, Scikit-learn, R",Onsite,6/19/2025,"As a ML Ops Engineer, you will be responsible for building scalable solutions using Scikit-learn, PyTorch, Tableau. We value creativity and a willingness to learn."
921,Computer Vision Engineer,Netflix,"Tokyo, JP",Expert,Contract,232615,"AWS, NLP, SQL, Tableau",Onsite,6/1/2025,"We are looking for a Computer Vision Engineer with strong experience in AWS, SQL, Tableau. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
922,Data Scientist,Adobe,"Berlin, DE",Entry,Full-time,41938,"Python, Spark, Pandas, Hadoop",Hybrid,6/17/2025,"We are looking for a Data Scientist with strong experience in Hadoop, Pandas, Spark. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
923,BI Analyst,Wipro,"California, US",Senior,Full-time,160689,"Hadoop, GCP, NLP, TensorFlow",Remote,5/2/2025,"The BI Analyst will drive innovation and support our data-driven strategies. Required skills include: TensorFlow, NLP, Hadoop."
924,AI Research Scientist,LinkedIn,"Toronto, CA",Mid,Internship,81632,"Python, R, Hadoop, TensorFlow, PowerBI, Docker",Hybrid,6/21/2025,"Join our team as a AI Research Scientist, where you'll use your skills in Python, R, Hadoop to solve real-world problems. Experience in Python, R, Hadoop is a plus."
925,Data Scientist,Zoho,"Sydney, AU",Mid,Part-time,82658,"Docker, Hadoop, Deep Learning, Pandas, TensorFlow",Remote,5/4/2025,"The Data Scientist will drive innovation and support our data-driven strategies. Required skills include: Docker, Deep Learning, Hadoop."
926,Data Scientist,Flipkart,"London, UK",Senior,Part-time,132343,"NLP, R, Kubernetes",Remote,5/5/2025,"Join our team as a Data Scientist, where you'll use your skills in Kubernetes, R, NLP to solve real-world problems. Experience in Kubernetes, R, NLP is a plus."
927,Data Scientist,Adobe,"New York, US",Senior,Internship,138517,"Docker, GCP, PowerBI, Computer Vision",Hybrid,6/7/2025,"Join our team as a Data Scientist, where you'll use your skills in Computer Vision, Docker, PowerBI to solve real-world problems. Experience in Computer Vision, Docker, PowerBI is a plus."
928,BI Analyst,Salesforce,"New York, US",Expert,Full-time,243452,"PowerBI, Kubernetes, Pandas, R, Spark, TensorFlow",Onsite,7/17/2025,"We are looking for a BI Analyst with strong experience in Kubernetes, PowerBI, TensorFlow. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
929,NLP Engineer,Hugging Face,"Tokyo, JP",Mid,Contract,105015,"Deep Learning, GCP, NLP, R, Computer Vision",Hybrid,5/24/2025,"Seeking a passionate NLP Engineer with hands-on experience in NLP, GCP, Computer Vision. Excellent opportunity to grow in a dynamic environment."
930,AI Research Scientist,Adobe,"Toronto, CA",Entry,Part-time,54982,"SQL, GCP, Kubernetes, Excel, Python",Remote,7/23/2025,"The AI Research Scientist will drive innovation and support our data-driven strategies. Required skills include: Kubernetes, GCP, Excel."
931,BI Analyst,OpenAI,"Tokyo, JP",Entry,Contract,69635,"Deep Learning, AWS, NLP, Pandas",Remote,7/23/2025,"As a BI Analyst, you will be responsible for building scalable solutions using Pandas, NLP, Deep Learning. We value creativity and a willingness to learn."
932,AI Research Scientist,Apple,"Singapore, SG",Mid,Contract,107390,"Azure, Computer Vision, Python, Excel",Onsite,6/6/2025,"The AI Research Scientist will drive innovation and support our data-driven strategies. Required skills include: Python, Excel, Azure."
933,BI Analyst,Infosys,"London, UK",Expert,Contract,231834,"Docker, PyTorch, AWS",Hybrid,7/19/2025,"As a BI Analyst, you will be responsible for building scalable solutions using PyTorch, Docker, AWS. We value creativity and a willingness to learn."
934,Data Scientist,Meta,"Texas, US",Expert,Full-time,213619,"PowerBI, Hadoop, Pandas, Excel, Azure, R",Remote,7/13/2025,"Join our team as a Data Scientist, where you'll use your skills in PowerBI, Azure, Hadoop to solve real-world problems. Experience in PowerBI, Azure, Hadoop is a plus."
935,BI Analyst,OpenAI,"New York, US",Expert,Part-time,242759,"TensorFlow, AWS, R",Remote,6/9/2025,"Seeking a passionate BI Analyst with hands-on experience in AWS, R, TensorFlow. Excellent opportunity to grow in a dynamic environment."
936,AI Research Scientist,Amazon,Remote,Entry,Part-time,66178,"Pandas, R, Spark, GCP, Hadoop, NLP",Onsite,6/18/2025,"As a AI Research Scientist, you will be responsible for building scalable solutions using Pandas, NLP, GCP. We value creativity and a willingness to learn."
937,ML Engineer,Hugging Face,"California, US",Mid,Contract,92945,"Deep Learning, Pandas, PyTorch",Onsite,6/21/2025,"As a ML Engineer, you will be responsible for building scalable solutions using Pandas, PyTorch, Deep Learning. We value creativity and a willingness to learn."
938,Data Scientist,TCS,"Texas, US",Mid,Contract,98761,"AWS, Spark, PowerBI",Hybrid,5/18/2025,"The Data Scientist will drive innovation and support our data-driven strategies. Required skills include: Spark, AWS, PowerBI."
939,AI Research Scientist,Apple,"Delhi, IN",Senior,Full-time,14686,"Pandas, Scikit-learn, Tableau",Remote,6/11/2025,"We are looking for a AI Research Scientist with strong experience in Pandas, Tableau, Scikit-learn. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
940,ML Engineer,Apple,"New York, US",Mid,Full-time,106877,"AWS, R, Hadoop",Onsite,7/19/2025,"Join our team as a ML Engineer, where you'll use your skills in Hadoop, R, AWS to solve real-world problems. Experience in Hadoop, R, AWS is a plus."
941,ML Engineer,Uber,"Singapore, SG",Expert,Contract,211151,"Pandas, Azure, NLP, Docker, Kubernetes, Spark",Hybrid,7/9/2025,"Seeking a passionate ML Engineer with hands-on experience in Kubernetes, Docker, Pandas. Excellent opportunity to grow in a dynamic environment."
942,ML Ops Engineer,NVIDIA,"Toronto, CA",Mid,Part-time,117905,"Scikit-learn, NLP, Python, Computer Vision, PowerBI",Onsite,7/10/2025,"The ML Ops Engineer will drive innovation and support our data-driven strategies. Required skills include: Computer Vision, PowerBI, Scikit-learn."
943,ML Engineer,SAP,"Bengaluru, IN",Mid,Internship,11105,"Computer Vision, Pandas, Docker, Hadoop, Spark, GCP",Remote,5/30/2025,"Join our team as a ML Engineer, where you'll use your skills in GCP, Docker, Pandas to solve real-world problems. Experience in GCP, Docker, Pandas is a plus."
944,Computer Vision Engineer,Flipkart,"Toronto, CA",Expert,Part-time,208437,"Excel, GCP, NLP, Docker",Hybrid,5/19/2025,"The Computer Vision Engineer will drive innovation and support our data-driven strategies. Required skills include: GCP, Excel, NLP."
945,BI Analyst,Zoho,"Sydney, AU",Senior,Part-time,127120,"PowerBI, Computer Vision, R, GCP, Spark, Scikit-learn",Onsite,5/19/2025,"Seeking a passionate BI Analyst with hands-on experience in Spark, GCP, Computer Vision. Excellent opportunity to grow in a dynamic environment."
946,AI Research Scientist,Salesforce,"Delhi, IN",Expert,Part-time,23058,"Azure, Excel, PyTorch, Deep Learning",Onsite,5/16/2025,"We are looking for a AI Research Scientist with strong experience in Deep Learning, Excel, Azure. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
947,Data Analyst,Apple,"Bengaluru, IN",Senior,Internship,12855,"Pandas, Spark, R, TensorFlow, SQL",Remote,7/18/2025,"Seeking a passionate Data Analyst with hands-on experience in Pandas, SQL, R. Excellent opportunity to grow in a dynamic environment."
948,ML Engineer,Google,"California, US",Senior,Full-time,133304,"PowerBI, SQL, NLP, Tableau",Onsite,5/15/2025,"The ML Engineer will drive innovation and support our data-driven strategies. Required skills include: SQL, PowerBI, Tableau."
949,ML Ops Engineer,Uber,"Toronto, CA",Mid,Contract,106823,"Computer Vision, TensorFlow, Hadoop, Pandas",Onsite,7/8/2025,"As a ML Ops Engineer, you will be responsible for building scalable solutions using TensorFlow, Computer Vision, Pandas. We value creativity and a willingness to learn."
950,ML Ops Engineer,Infosys,"Tokyo, JP",Mid,Full-time,99157,"Deep Learning, Kubernetes, Pandas, Excel",Hybrid,7/7/2025,"Seeking a passionate ML Ops Engineer with hands-on experience in Kubernetes, Excel, Deep Learning. Excellent opportunity to grow in a dynamic environment."
951,ML Engineer,Hugging Face,"Tokyo, JP",Senior,Internship,149316,"Excel, NLP, Tableau, SQL, Pandas, R",Hybrid,7/6/2025,"As a ML Engineer, you will be responsible for building scalable solutions using Pandas, NLP, Tableau. We value creativity and a willingness to learn."
952,AI Research Scientist,LinkedIn,"Berlin, DE",Expert,Part-time,222034,"SQL, NLP, Kubernetes, Python, Computer Vision",Remote,7/7/2025,"Join our team as a AI Research Scientist, where you'll use your skills in Kubernetes, SQL, Python to solve real-world problems. Experience in Kubernetes, SQL, Python is a plus."
953,Computer Vision Engineer,Infosys,"London, UK",Senior,Full-time,123408,"Azure, Docker, Computer Vision, Tableau, R",Onsite,6/24/2025,"We are looking for a Computer Vision Engineer with strong experience in R, Azure, Computer Vision. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
954,ML Ops Engineer,Amazon,"Toronto, CA",Entry,Part-time,40349,"Deep Learning, GCP, Kubernetes, Pandas, Spark",Hybrid,7/24/2025,"The ML Ops Engineer will drive innovation and support our data-driven strategies. Required skills include: Pandas, Spark, Kubernetes."
955,NLP Engineer,Salesforce,"Toronto, CA",Senior,Internship,128673,"Hadoop, GCP, Kubernetes, PowerBI, Azure",Onsite,7/18/2025,"As a NLP Engineer, you will be responsible for building scalable solutions using Azure, Hadoop, GCP. We value creativity and a willingness to learn."
956,ML Ops Engineer,Amazon,Remote,Senior,Full-time,190119,"SQL, Scikit-learn, NLP, Pandas",Remote,7/9/2025,"As a ML Ops Engineer, you will be responsible for building scalable solutions using Scikit-learn, Pandas, NLP. We value creativity and a willingness to learn."
957,Data Analyst,Amazon,"New York, US",Entry,Full-time,66443,"Excel, Docker, Tableau, TensorFlow",Hybrid,5/11/2025,"As a Data Analyst, you will be responsible for building scalable solutions using Tableau, Docker, TensorFlow. We value creativity and a willingness to learn."
958,Data Scientist,Microsoft,"Tokyo, JP",Mid,Part-time,82161,"Computer Vision, AWS, GCP",Hybrid,7/22/2025,"The Data Scientist will drive innovation and support our data-driven strategies. Required skills include: Computer Vision, GCP, AWS."
959,Data Scientist,Salesforce,"Toronto, CA",Mid,Internship,102460,"PowerBI, Excel, R, Docker, Scikit-learn, Azure",Remote,7/28/2025,"We are looking for a Data Scientist with strong experience in Docker, Scikit-learn, Excel. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
960,Data Scientist,Netflix,"London, UK",Senior,Part-time,165873,"GCP, Scikit-learn, Tableau",Hybrid,6/29/2025,"The Data Scientist will drive innovation and support our data-driven strategies. Required skills include: Tableau, GCP, Scikit-learn."
961,AI Research Scientist,Salesforce,"Sydney, AU",Senior,Internship,134303,"NLP, AWS, Spark, Python, Azure",Hybrid,6/22/2025,"As a AI Research Scientist, you will be responsible for building scalable solutions using AWS, NLP, Python. We value creativity and a willingness to learn."
